91035,0,36.23,30.00
91537,0,36.17,30.00
92040,0,36.21,30.00
92525,0,36.15,30.00
93027,0,36.17,30.00
93530,0,36.17,30.00
94031,0,36.23,30.00
94534,0,36.17,30.00
95036,0,36.15,30.00
95539,0,36.15,30.00
96024,0,36.15,30.00
96526,0,36.15,30.00
97029,0,36.17,30.00
97530,0,36.15,30.00
98033,0,36.17,30.00
98535,0,36.17,30.00
99038,0,36.15,30.00
99539,0,36.17,30.00
100025,0,36.07,30.00
100528,0,36.17,30.00
101030,0,36.15,30.00
101532,0,36.15,30.00
102035,0,36.15,30.00
102537,0,36.15,30.00
103040,0,36.13,30.00
103525,0,36.13,30.00
104027,0,36.15,30.00
104529,0,36.15,30.00
105032,0,36.09,30.00
105534,0,36.17,30.00
106037,0,36.13,30.00
106539,0,36.09,30.00
107024,0,36.05,30.00
107527,0,36.15,30.00
108028,0,36.05,30.00
108531,0,36.21,30.00
109033,0,36.05,30.00
109536,0,36.07,30.00
110039,0,36.01,30.00
110524,0,36.07,30.00
111026,0,36.13,30.00
111528,0,36.15,30.00
112030,0,36.13,30.00
112533,0,36.07,30.00
113035,0,36.05,30.00
113538,0,36.05,30.00
114040,0,36.09,30.00
114526,0,36.07,30.00
115027,0,36.07,30.00
115530,0,36.05,30.00
116032,0,36.07,30.00
116535,0,36.01,30.00
117037,0,36.09,30.00
117539,0,36.01,30.00
118025,0,36.01,30.00
118528,0,36.07,30.00
119029,0,36.07,30.00
119532,0,36.07,30.00
120034,0,36.01,30.00
120537,0,35.99,30.00
121038,0,36.01,30.00
121524,0,36.07,30.00
122027,0,36.07,30.00
122529,0,36.07,30.00
123031,0,36.01,30.00
123534,0,36.05,30.00
124036,0,36.05,30.00
124538,0,35.99,30.00
125024,0,35.99,30.00
125527,0,35.99,30.00
126028,0,35.97,30.00
126531,0,36.01,30.00
127033,0,35.99,30.00
127536,0,36.01,30.00
128037,0,35.99,30.00
128540,0,36.01,30.00
129026,0,35.97,30.00
129528,0,36.01,30.00
130030,0,36.01,30.00
130533,0,35.99,30.00
131035,0,35.99,30.00
131537,0,36.01,30.00
132039,0,36.01,30.00
132525,0,35.97,30.00
133027,0,35.97,30.00
133530,0,35.99,30.00
134032,0,36.05,30.00
134535,0,35.97,30.00
135036,0,35.99,30.00
135539,0,36.01,30.00
136025,0,36.01,30.00
136526,0,36.05,30.00
137029,0,35.99,30.00
137532,0,35.97,30.00
138034,0,36.01,30.00
138536,0,35.99,30.00
139038,0,35.97,30.00
139524,0,35.97,30.00
140026,0,35.97,30.00
140528,0,35.97,30.00
141031,0,35.93,30.00
141534,0,35.93,30.00
142035,0,36.01,30.00
142538,0,35.99,30.00
143040,0,35.93,30.00
143525,0,35.93,30.00
144028,0,35.97,30.00
144531,0,35.93,30.00
145033,0,35.93,30.00
145536,0,35.93,30.00
146037,0,35.97,30.00
146540,0,35.91,30.00
147025,0,35.93,30.00
147528,0,35.93,30.00
148030,0,36.05,30.00
148533,0,35.99,30.00
149035,0,35.91,30.00
149537,0,35.99,30.00
150039,0,35.93,30.00
150524,0,35.99,30.00
151027,0,35.97,30.00
151530,0,35.99,30.00
152032,0,35.97,30.00
152535,0,35.97,30.00
153036,0,35.99,30.00
153539,0,35.99,30.00
154024,0,35.97,30.00
154526,0,35.97,30.00
155029,0,35.97,30.00
155532,0,35.99,30.00
156034,0,35.97,30.00
156536,0,36.01,30.00
157038,0,35.99,30.00
157523,0,35.93,30.00
158026,0,35.93,30.00
158529,0,35.97,30.00
159031,0,35.97,30.00
159534,0,35.93,30.00
160035,0,35.97,30.00
160538,0,35.93,30.00
161040,0,35.91,30.00
161526,0,35.97,30.00
162028,0,35.91,30.00
162531,0,35.93,30.00
163033,0,35.99,30.00
163535,0,35.97,30.00
164037,0,35.99,30.00
164540,0,35.89,30.00
165025,0,35.93,30.00
165527,0,35.99,30.00
166030,0,35.97,30.00
166533,0,35.89,30.00
167034,0,35.89,30.00
167537,0,35.91,30.00
168039,0,35.93,30.00
168524,0,35.91,30.00
169027,0,35.89,30.00
169530,0,35.93,30.00
170032,0,35.89,30.00
170534,0,35.91,30.00
171036,0,35.93,30.00
171539,0,35.91,30.00
172024,0,35.85,30.00
172526,0,35.89,30.00
173029,0,35.91,30.00
173532,0,35.83,30.00
174033,0,35.93,30.00
174536,0,35.97,30.00
175038,0,35.89,30.00
175523,0,35.91,30.00
176026,0,35.93,30.00
176528,0,35.91,30.00
177031,0,35.99,30.00
177533,0,35.97,30.00
178035,0,35.97,30.00
178538,0,35.91,30.00
179040,0,35.91,30.00
179525,0,35.97,30.00
180028,0,35.91,30.00
180530,0,35.97,30.00
181032,0,35.93,30.00
181535,0,35.91,30.00
182037,0,35.91,30.00
182540,0,35.93,30.00
183025,0,35.93,30.00
183527,0,35.93,30.00
184030,0,35.97,30.00
184531,0,35.91,30.00
185034,0,35.91,30.00
185537,0,35.97,30.00
186039,0,35.93,30.00
186524,0,35.91,30.00
187027,0,35.93,30.00
187529,0,35.97,30.00
188032,0,35.93,30.00
188533,0,35.89,30.00
189036,0,35.93,30.00
189539,0,35.93,30.00
190024,0,35.93,30.00
190526,0,35.97,30.00
191029,0,35.93,30.00
191531,0,35.93,30.00
192033,0,35.89,30.00
192535,0,35.93,30.00
193038,0,35.93,30.00
193540,0,35.93,30.00
194026,0,35.93,30.00
194528,0,35.93,30.00
195031,0,35.93,30.00
195532,0,35.89,30.00
196035,0,35.97,30.00
196537,0,35.93,30.00
197040,0,35.93,30.00
197525,0,35.91,30.00
198028,0,35.97,30.00
198530,0,35.93,30.00
199032,0,35.93,30.00
199534,0,35.93,30.00
200037,0,35.91,30.00
200539,0,35.93,30.00
201024,0,35.93,30.00
201527,0,35.91,30.00
202029,0,35.85,30.00
202531,0,35.93,30.00
203034,0,35.97,30.00
203536,0,35.85,30.00
204039,0,35.85,30.00
204524,0,35.91,30.00
205026,0,35.89,30.00
205529,0,35.91,30.00
206031,0,35.89,30.00
206533,0,35.97,30.00
207036,0,35.91,30.00
207538,0,35.89,30.00
208040,0,35.85,30.00
208526,0,35.85,30.00
209029,0,35.81,30.00
209530,0,35.89,30.00
210033,0,35.89,30.00
210535,0,35.89,30.00
211038,0,35.83,30.00
211539,0,35.89,30.00
212025,0,35.89,30.00
212528,0,35.83,30.00
213030,0,35.85,30.00
213532,0,35.81,30.00
214035,0,35.85,30.00
214537,0,35.89,30.00
215040,0,35.85,30.00
215525,0,35.89,30.00
216027,0,35.89,30.00
216529,0,35.83,30.00
217032,0,35.85,30.00
217534,0,35.85,30.00
218037,0,35.89,30.00
218539,0,35.91,30.00
219025,0,35.89,30.00
219527,0,35.83,30.00
220029,0,35.97,30.00
220531,0,35.85,30.00
221034,0,35.85,30.00
221536,0,35.85,30.00
222039,0,35.93,30.00
222524,0,35.91,30.00
223027,0,35.85,30.00
223528,0,35.83,30.00
224031,0,35.93,30.00
224533,0,35.91,30.00
225036,0,35.89,30.00
225538,0,35.89,30.00
226040,0,35.91,30.00
226526,0,35.85,30.00
227028,0,35.89,30.00
227530,0,35.89,30.00
228033,0,35.89,30.00
228535,0,35.83,30.00
229038,0,35.85,30.00
229540,0,35.85,30.00
230026,0,35.77,30.00
230528,0,35.85,30.00
231030,0,35.85,30.00
231532,0,35.91,30.00
232035,0,35.81,30.00
232538,0,35.75,30.00
233039,0,35.77,30.00
233525,0,35.75,30.00
234028,0,35.83,30.00
234529,0,35.77,30.00
235032,0,35.83,30.00
235534,0,35.85,30.00
236037,0,35.77,30.00
236538,0,35.75,30.00
237024,0,35.85,30.00
237527,0,35.83,30.00
238029,0,35.81,30.00
238531,0,35.81,30.00
239034,0,35.77,30.00
239536,0,35.75,30.00
240038,0,35.75,30.00
240524,0,35.77,30.00
241026,0,35.69,30.00
241528,0,35.71,30.00
242031,0,35.75,30.00
242533,0,35.81,30.00
243036,0,35.75,30.00
243537,0,35.71,30.00
244040,0,35.71,30.00
244526,0,35.77,30.00
245027,0,35.77,30.00
245530,0,35.77,30.00
246033,0,35.75,30.00
246535,0,35.83,30.00
247037,0,35.71,30.00
247539,0,35.69,30.00
248025,0,35.77,30.00
248527,0,35.75,30.00
249029,0,35.69,30.00
249532,0,35.77,30.00
250035,0,35.75,30.00
250536,0,35.75,30.00
251039,0,35.75,30.00
251525,0,35.75,30.00
252026,0,35.75,30.00
252529,0,35.71,30.00
253031,0,35.71,30.00
253534,0,35.69,30.00
254036,0,35.67,30.00
254538,0,35.71,30.00
255024,0,35.67,30.00
255526,0,35.69,30.00
256028,0,35.71,30.00
256531,0,35.69,30.00
257034,0,35.81,30.00
257536,0,35.71,30.00
258038,0,35.67,30.00
258540,0,35.71,30.00
259025,0,35.71,30.00
259528,0,35.69,30.00
260031,0,35.75,30.00
260533,0,35.75,30.00
261036,0,35.69,30.00
261537,0,35.71,30.00
262040,0,35.67,30.00
262525,0,35.71,30.00
263028,0,35.69,30.00
263530,0,35.67,30.00
264033,0,35.69,30.00
264535,0,35.71,30.00
265037,0,35.71,30.00
265539,0,35.69,30.00
266024,0,35.63,30.00
266527,0,35.67,30.00
267030,0,35.71,30.00
267532,0,35.71,30.00
268035,0,35.75,30.00
268536,0,35.75,30.00
269039,0,35.69,30.00
269524,0,35.69,30.00
270026,0,35.67,30.00
270529,0,35.69,30.00
271032,0,35.67,30.00
271534,0,35.69,30.00
272036,0,35.67,30.00
272538,0,35.71,30.00
273024,0,35.71,30.00
273526,0,35.67,30.00
274029,0,35.75,30.00
274531,0,35.69,30.00
275034,0,35.63,30.00
275535,0,35.71,30.00
276038,0,35.67,30.00
276540,0,35.75,30.00
277026,0,35.69,30.00
277528,0,35.67,30.00
278031,0,35.69,30.00
278533,0,35.75,30.00
279035,0,35.71,30.00
279537,0,35.67,30.00
280040,0,35.67,30.00
280525,0,35.69,30.00
281028,0,35.69,30.00
281530,0,35.61,30.00
282033,0,35.67,30.00
282534,0,35.67,30.00
283037,0,35.67,30.00
283539,0,35.63,30.00
284025,0,35.67,30.00
284527,0,35.67,30.00
285030,0,35.61,30.00
285532,0,35.63,30.00
286034,0,35.67,30.00
286536,0,35.71,30.00
287039,0,35.61,30.00
287524,0,35.67,30.00
288027,0,35.63,30.00
288529,0,35.63,30.00
289032,0,35.61,30.00
289533,0,35.59,30.00
290036,0,35.63,30.00
290538,0,35.59,30.00
291023,0,35.61,30.00
291526,0,35.67,30.00
292029,0,35.61,30.00
292531,0,35.59,30.00
293033,0,35.67,30.00
293535,0,35.63,30.00
294038,0,35.61,30.00
294540,0,35.61,30.00
295026,0,35.67,30.00
295528,0,35.67,30.00
296031,0,35.69,30.00
296532,0,35.69,30.00
297035,0,35.67,30.00
297537,0,35.61,30.00
298040,0,35.63,30.00
298525,0,35.63,30.00
299028,0,35.61,30.00
299530,0,35.67,30.00
300033,0,35.63,30.00
300534,0,35.67,30.00
301037,0,35.61,30.00
301539,0,35.59,30.00
302024,0,35.59,30.00
302527,0,35.61,30.00
303030,0,35.63,30.00
303532,0,35.59,30.00
304034,0,35.61,30.00
304536,0,35.59,30.00
305039,0,35.59,30.00
305524,0,35.59,30.00
306026,0,35.63,30.00
306529,0,35.61,30.00
307032,0,35.55,30.00
307533,0,35.55,30.00
308036,0,35.59,30.00
308538,0,35.55,30.00
309023,0,35.53,30.00
309526,0,35.55,30.00
310028,0,35.51,30.00
310531,0,35.47,30.00
311033,0,35.59,30.00
311535,0,35.59,30.00
312038,0,35.53,30.00
312540,0,35.47,30.00
313025,0,35.55,30.00
313528,0,35.55,30.00
314030,0,35.59,30.00
314532,0,35.47,30.00
315035,0,35.51,30.00
315537,0,35.53,30.00
316040,0,35.59,30.00
316525,0,35.47,30.00
317027,0,35.59,30.00
317530,0,35.47,30.00
318031,0,35.55,30.00
318534,0,35.55,30.00
319037,0,35.53,30.00
319539,0,35.55,30.00
320024,0,35.59,30.00
320527,0,35.61,30.00
321029,0,35.61,30.00
321531,0,35.59,30.00
322034,0,35.55,30.00
322536,0,35.53,30.00
323039,0,35.55,30.00
323524,0,35.53,30.00
324026,0,35.59,30.00
324529,0,35.61,30.00
325030,0,35.55,30.00
325533,0,35.53,30.00
326036,0,35.55,30.00
326538,0,35.59,30.00
327041,0,35.55,30.00
327526,0,35.55,30.00
328028,0,35.53,30.00
328530,0,35.53,30.00
329032,0,35.61,30.00
329535,0,35.63,30.00
330037,0,35.61,30.00
330540,0,35.59,30.00
331025,0,35.55,30.00
331528,0,35.55,30.00
332029,0,35.55,30.00
332532,0,35.55,30.00
333034,0,35.59,30.00
333537,0,35.55,30.00
334039,0,35.61,30.00
334524,0,35.55,30.00
335027,0,35.47,30.00
335529,0,35.51,30.00
336031,0,35.55,30.00
336534,0,35.55,30.00
337036,0,35.59,30.00
337539,0,35.59,30.00
338024,0,35.63,30.00
338526,0,35.55,30.00
339028,0,35.59,30.00
339531,0,35.67,30.00
340033,0,35.67,30.00
340536,0,35.63,30.00
341038,0,35.59,30.00
341540,0,35.59,30.00
342026,0,35.61,30.00
342529,0,35.55,30.00
343030,0,35.55,30.00
343533,0,35.53,30.00
344035,0,35.51,30.00
344538,0,35.53,30.00
345039,0,35.51,30.00
345526,0,35.45,30.00
346028,0,35.47,30.00
346530,0,35.59,30.00
347032,0,35.51,30.00
347535,0,35.47,30.00
348037,0,35.53,30.00
348539,0,35.45,30.00
349025,0,35.53,30.00
349528,0,35.51,30.00
350029,0,35.43,30.00
350532,0,35.45,30.00
351034,0,35.43,30.00
351537,0,35.45,30.00
352039,0,35.43,30.00
352525,0,35.45,30.00
353027,0,35.43,30.00
353529,0,35.45,30.00
354031,0,35.39,30.00
354534,0,35.39,30.00
355037,0,35.45,30.00
355538,0,35.37,30.00
356024,0,35.37,30.00
356527,0,35.43,30.00
357028,0,35.43,30.00
357531,0,35.45,30.00
358033,0,35.39,30.00
358536,0,35.43,30.00
359038,0,35.37,30.00
359540,0,35.43,30.00
360026,0,35.39,30.00
360528,0,35.43,30.00
361030,0,35.37,30.00
361533,0,35.39,30.00
362035,0,35.43,30.00
362537,0,35.47,30.00
363039,0,35.37,30.00
363525,0,35.35,30.00
364027,0,35.37,30.00
364530,0,35.43,30.00
365032,0,35.37,30.00
365535,0,35.39,30.00
366036,0,35.43,30.00
366539,0,35.37,30.00
367025,0,35.29,30.00
367526,0,35.37,30.00
368029,0,35.35,30.00
368531,0,35.35,30.00
369034,0,35.45,30.00
369537,0,35.31,30.00
370038,0,35.39,30.00
370524,0,35.39,30.00
371026,0,35.39,30.00
371528,0,35.31,30.00
372031,0,35.35,30.00
372534,0,35.31,30.00
373036,0,35.31,30.00
373538,0,35.31,30.00
374040,0,35.37,30.00
374525,0,35.29,30.00
375028,0,35.35,30.00
375531,0,35.31,30.00
376033,0,35.43,30.00
376536,0,35.31,30.00
377037,0,35.35,30.00
377540,0,35.37,30.00
378025,0,35.39,30.00
378527,0,35.31,30.00
379030,0,35.31,30.00
379533,0,35.35,30.00
380035,0,35.35,30.00
380537,0,35.35,30.00
381039,0,35.37,30.00
381524,0,35.35,30.00
382027,0,35.37,30.00
382530,0,35.37,30.00
383032,0,35.35,30.00
383535,0,35.37,30.00
384036,0,35.35,30.00
384539,0,35.37,30.00
385025,0,35.37,30.00
385526,0,35.35,30.00
386029,0,35.35,30.00
386532,0,35.35,30.00
387034,0,35.35,30.00
387536,0,35.35,30.00
388038,0,35.37,30.00
388524,0,35.39,30.00
389026,0,35.37,30.00
389529,0,35.31,30.00
390031,0,35.35,30.00
390534,0,35.37,30.00
391035,0,35.35,30.00
391538,0,35.27,30.00
392040,0,35.37,30.00
392526,0,35.35,30.00
393028,0,35.31,30.00
393531,0,35.29,30.00
394033,0,35.37,30.00
394535,0,35.27,30.00
395037,0,35.37,30.00
395540,0,35.35,30.00
396025,0,35.27,30.00
396528,0,35.29,30.00
397030,0,35.35,30.00
397533,0,35.37,30.00
398034,0,35.35,30.00
398537,0,35.35,30.00
399039,0,35.31,30.00
399524,0,35.27,30.00
400027,0,35.31,30.00
400530,0,35.27,30.00
401032,0,35.29,30.00
401534,0,35.35,30.00
402036,0,35.35,30.00
402539,0,35.37,30.00
403024,0,35.35,30.00
403527,0,35.37,30.00
404029,0,35.35,30.00
404532,0,35.35,30.00
405033,0,35.27,30.00
405536,0,35.35,30.00
406038,0,35.27,30.00
406523,0,35.27,30.00
407026,0,35.23,30.00
407529,0,35.31,30.00
408031,0,35.21,30.00
408534,0,35.35,30.00
409035,0,35.35,30.00
409538,0,35.35,30.00
410041,0,35.35,30.00
410526,0,35.27,30.00
411028,0,35.31,30.00
411531,0,35.35,30.00
412033,0,35.29,30.00
412535,0,35.29,30.00
413038,0,35.27,30.00
413540,0,35.31,30.00
414025,0,35.27,30.00
414528,0,35.27,30.00
415030,0,35.27,30.00
415533,0,35.31,30.00
416034,0,35.23,30.00
416537,0,35.31,30.00
417040,0,35.29,30.00
417525,0,35.21,30.00
418027,0,35.23,30.00
418530,0,35.21,30.00
419032,0,35.19,30.00
419534,0,35.23,30.00
420036,0,35.27,30.00
420539,0,35.23,30.00
421024,0,35.27,30.00
421527,0,35.23,30.00
422029,0,35.21,30.00
422532,0,35.19,30.00
423034,0,35.19,30.00
423536,0,35.23,30.00
424039,0,35.15,30.00
424524,0,35.21,30.00
425026,0,35.21,30.00
425529,0,35.23,30.00
426031,0,35.19,30.00
426533,0,35.21,30.00
427036,0,35.23,30.00
427538,0,35.27,30.00
428041,0,35.19,30.00
428526,0,35.23,30.00
429028,0,35.23,30.00
429531,0,35.15,30.00
430032,0,35.19,30.00
430535,0,35.23,30.00
431038,0,35.23,30.00
431540,0,35.23,30.00
432025,0,35.21,30.00
432528,0,35.13,30.00
433030,0,35.19,30.00
433532,0,35.19,30.00
434035,0,35.09,30.00
434537,0,35.23,30.00
435040,0,35.21,30.00
435525,0,35.13,30.00
436027,0,35.27,30.00
436530,0,35.23,30.00
437032,0,35.23,30.00
437534,0,35.15,30.00
438037,0,35.21,30.00
438539,0,35.23,30.00
439024,0,35.19,30.00
439527,0,35.19,30.00
440029,0,35.15,30.00
440531,0,35.19,30.00
441034,0,35.15,30.00
441536,0,35.13,30.00
442039,0,35.23,30.00
442524,0,35.19,30.00
443026,0,35.19,30.00
443529,0,35.19,30.00
444032,0,35.15,30.00
444533,0,35.09,30.00
445036,0,35.13,30.00
445538,0,35.19,30.00
446023,0,35.13,30.00
446526,0,35.13,30.00
447029,0,35.15,30.00
447531,0,35.19,30.00
448033,0,35.21,30.00
448535,0,35.15,30.00
449038,0,35.15,30.00
449540,0,35.13,30.00
450025,0,35.09,30.00
450528,0,35.15,30.00
451031,0,35.19,30.00
451532,0,35.13,30.00
452035,0,35.13,30.00
452537,0,35.09,30.00
453040,0,35.09,30.00
453525,0,35.09,30.00
454027,0,35.19,30.00
454530,0,35.07,30.00
455032,0,35.13,30.00
455534,0,35.15,30.00
456037,0,35.07,30.00
456539,0,35.09,30.00
457024,0,35.13,30.00
457527,0,35.09,30.00
458029,0,35.07,30.00
458531,0,35.15,30.00
459034,0,35.09,30.00
459536,0,35.13,30.00
460039,0,35.13,30.00
460524,0,35.07,30.00
461026,0,35.13,30.00
461529,0,35.07,30.00
462030,0,35.13,30.00
462533,0,35.13,30.00
463036,0,35.09,30.00
463538,0,35.07,30.00
464040,0,35.09,30.00
464526,0,35.13,30.00
465028,0,35.15,30.00
465530,0,35.13,30.00
466033,0,35.13,30.00
466535,0,35.19,30.00
467038,0,35.13,30.00
467539,0,35.13,30.00
468025,0,35.13,30.00
468528,0,35.15,30.00
469030,0,35.15,30.00
469532,0,35.15,30.00
470035,0,35.09,30.00
470537,0,35.07,30.00
471040,0,35.05,30.00
471525,0,35.09,30.00
472027,0,35.05,30.00
472529,0,35.09,30.00
473032,0,35.07,30.00
473534,0,35.09,30.00
474037,0,35.07,30.00
474539,0,35.05,30.00
475024,0,35.01,30.00
475527,0,35.05,30.00
476028,0,35.07,30.00
476531,0,35.05,30.00
477034,0,35.09,30.00
477536,0,35.09,30.00
478039,0,35.05,30.00
478524,0,35.07,30.00
479026,0,35.01,30.00
479528,0,35.07,30.00
480031,0,35.05,30.00
480533,0,35.07,30.00
481036,0,35.05,30.00
481538,0,35.07,30.00
482040,0,35.05,30.00
482526,0,35.05,30.00
483027,0,34.97,30.00
483530,0,35.05,30.00
484032,0,35.05,30.00
484535,0,34.97,30.00
485038,0,35.01,30.00
485539,0,35.01,30.00
486025,0,35.05,30.00
486528,0,35.07,30.00
487029,0,35.09,30.00
487532,0,35.01,30.00
488034,0,35.01,30.00
488537,0,35.07,30.00
489039,0,35.01,30.00
489525,0,34.99,30.00
490027,0,35.05,30.00
490529,0,35.05,30.00
491031,0,35.01,30.00
491534,0,35.01,30.00
492036,0,34.99,30.00
492538,0,34.99,30.00
493024,0,35.01,30.00
493527,0,35.07,30.00
494028,0,35.05,30.00
494531,0,34.99,30.00
495033,0,35.07,30.00
495536,0,35.05,30.00
496037,0,35.05,30.00
496540,0,35.07,30.00
497026,0,35.01,30.00
497528,0,35.01,30.00
498030,0,34.99,30.00
498533,0,35.05,30.00
499035,0,35.07,30.00
499537,0,34.99,30.00
500039,0,35.01,30.00
500526,0,35.01,30.00
501027,0,35.05,30.00
501530,0,35.01,30.00
502032,0,35.01,30.00
502535,0,34.99,30.00
503036,0,35.01,30.00
503539,0,35.01,30.00
504025,0,34.93,30.00
504527,0,35.01,30.00
505029,0,34.97,30.00
505532,0,35.01,30.00
506034,0,35.01,30.00
506536,0,34.99,30.00
507038,0,34.97,30.00
507524,0,34.97,30.00
508026,0,34.93,30.00
508529,0,34.99,30.00
509031,0,34.99,30.00
509534,0,35.01,30.00
510035,0,34.93,30.00
510538,0,34.93,30.00
511040,0,34.99,30.00
511525,0,34.93,30.00
512028,0,34.99,30.00
512531,0,34.97,30.00
513033,0,34.99,30.00
513536,0,34.93,30.00
514037,0,34.97,30.00
514540,0,35.01,30.00
515025,0,34.99,30.00
515527,0,34.99,30.00
516030,0,34.97,30.00
516533,0,34.91,30.00
517035,0,34.99,30.00
517537,0,34.97,30.00
518039,0,34.97,30.00
518524,0,34.93,30.00
519027,0,34.91,30.00
519530,0,34.97,30.00
520032,0,34.93,30.00
520535,0,34.91,30.00
521036,0,34.93,30.00
521539,0,34.91,30.00
522024,0,34.93,30.00
522526,0,34.93,30.00
523029,0,34.97,30.00
523532,0,34.91,30.00
524034,0,34.93,30.00
524536,0,34.91,30.00
525038,0,34.89,30.00
525523,0,34.89,30.00
526026,0,34.99,30.00
526529,0,34.91,30.00
527031,0,34.91,30.00
527534,0,34.91,30.00
528035,0,34.93,30.00
528538,0,34.93,30.00
529040,0,34.93,30.00
529525,0,34.91,30.00
530028,0,34.89,30.00
530530,0,34.85,30.00
531033,0,34.93,30.00
531535,0,34.85,30.00
532037,0,34.89,30.00
532540,0,34.89,30.00
533025,0,34.93,30.00
533527,0,34.91,30.00
534030,0,34.89,30.00
534533,0,34.89,30.00
535034,0,34.89,30.00
535537,0,34.85,30.00
536039,0,34.89,30.00
536524,0,34.91,30.00
537027,0,34.89,30.00
537530,0,34.91,30.00
538032,0,34.85,30.00
538534,0,34.93,30.00
